_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfcjN43bi_juqNYzE71,4720,0.5,4,smalldotT,experiment,3,12,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfcjOE_EZmQ0-XX61S2,1738,0.5,1,smalldotT,experiment,3,13,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfcjPTxSAvyTd-xIfGk,2062,0.5,0,smalldotT,experiment,3,14,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfcjRcApXXD4VSXviYb,5751,0.5,2,smalldotT,experiment,3,15,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,4,,12,0,1
-MfcjTSg7nYthr3AeD6e,4509,0.5,5,smalldotT,experiment,3,16,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,5,,12,0,1
-MfcjW0WPUxRDgFd5JHw,7457,0.5,7,smallsharpT,experiment,3,17,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,12,1,1
-MfcjXcREsL-7F3CTa1_,3557,0.5,11,smalldotT,experiment,3,18,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfcjZ7o24_Bh_JiWglb,3141,0.5,2,smallsharpT,experiment,3,19,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,6,1,1
-Mfcj_eRU9tdQkWZX1yW,3236,0.5,11,smallsharpT,experiment,3,20,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfcjavR_vzqODRcH57s,2155,0.5,5,smallsharpT,experiment,3,21,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,3,,6,0,1
-MfcjcNRdaUkxnRbAa4b,2925,0.5,5,smallsharpT,experiment,3,22,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,4,,12,0,1
-MfcjdXJ_kJhKqH1o5Pt,1702,0.5,2,smalldotT,experiment,3,23,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfcjfIKjqKmXv4PGZed,4210,0.5,11,smalldotT,experiment,3,24,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,18,0,1
-Mfcjh8hyOwugIx21R2z,4557,0.5,2,smalldotT,experiment,3,25,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfcjiIwFasesksgDMVB,1725,0.5,3,smalldotT,experiment,3,26,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,4,,12,0,1
-MfcjjvREDUMF6_rKKlw,3599,0.5,11,smallsharpT,experiment,3,27,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-Mfcjlc_nA7B1O5BcHLk,3965,0.5,4,smalldotT,experiment,3,28,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfcjmjZfya0gi4Bp7Q3,2527,0.5,5,smallsharpT,experiment,3,29,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-Mfcjo-JA9qwmuAn8RR2,2155,0.5,5,smallsharpT,experiment,3,30,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,6,0,1
-Mfcjp6eGhoI_ELYQL_R,1538,0.5,3,smalldotT,experiment,3,31,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,12,1,1
-Mfcjr-wfa6k6TorIp48,4742,0.5,2,smallsharpT,experiment,3,32,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,18,1,1
-Mfcjs3gQ9ENthbumcal,1309,0.5,4,smallsharpT,experiment,3,33,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,6,0,1
-MfcjsuQ-UhlxO9KyFFV,1421,0.5,5,smalldotT,experiment,3,34,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfcjuQBzuqmEECD9jII,3167,0.5,13,smalldotT,experiment,3,35,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfcjvweL43Mm-bb6vdV,3220,0.5,2,smallsharpT,experiment,3,36,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-Mfcjx6X0KjUga4ya-cn,1764,0.5,13,smallsharpT,experiment,3,37,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfcjyEYMO29KqlRQ7y6,1579,0.5,0,smalldotT,experiment,3,38,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,6,1,1
-Mfck-J_r_r-eEg6Qmq-,5497,0.5,5,smalldotT,experiment,3,39,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,2,,18,0,1
-Mfck0yR8h00gEWwoZGc,3751,0.5,7,smallsharpT,experiment,3,40,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-Mfck25BNlWfhMqrG2KK,1561,0.5,3,smallsharpT,experiment,3,41,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,6,0,1
-Mfck3MgYMpzEVTTaLND,2191,0.5,5,smallsharpT,experiment,3,42,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,3,,12,0,1
-Mfck4H36UjtaTdzIAN3,1726,0.5,6,smalldotT,experiment,3,43,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,12,1,1
-Mfck5UwlDK5ng1MgMuS,1954,0.5,1,smallsharpT,experiment,3,44,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,6,1,1
-Mfck6iB6nNBIo3pViTo,1978,0.5,5,smallsharpT,experiment,3,45,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,6,0,1
-Mfck7uJpBCYZqaBOOQ_,1864,0.5,8,smalldotT,experiment,3,46,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,18,1,1
-Mfck9BRuNPUQuzrchiA,2248,0.5,6,smalldotT,experiment,3,47,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,2,,12,0,1
-MfckAQQgSb0Jo406pdr,2030,0.5,5,smalldotT,experiment,3,48,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,3,,6,0,1
-MfckBaB-RroqWikg7KI,1753,0.5,2,smallsharpT,experiment,3,49,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfckD8oubB4mGFrpY80,3346,0.5,4,smallsharpT,experiment,3,50,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfckEzfaCEbZLvZhGsY,4534,0.5,2,smallsharpT,experiment,3,51,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfckG2ofLGx4iCjDutx,1349,0.5,2,smalldotT,experiment,3,52,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfckHWJy9fbrTLQJbqU,2954,0.5,2,smallsharpT,experiment,3,53,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfckIpghDcdAE2QpT6V,2387,0.5,0,smallsharpT,experiment,3,54,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfckK9JQNd4zufyXToh,2395,0.5,9,smallsharpT,experiment,3,55,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfckLIRcmeeV0rfIzGI,1654,0.5,1,smalldotT,experiment,3,56,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfckMow9zRZ77jA1G6T,3212,0.5,13,smalldotT,experiment,3,57,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,2,,18,0,1
-MfckO5wNMBLJgNwh3Rq,2227,0.5,1,smallsharpT,experiment,3,58,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfckPIqgJcz29i_Jutp,1895,0.5,3,smallsharpT,experiment,3,59,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfckQcBncVH2owS-5WN,2380,0.5,3,smalldotT,experiment,3,60,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfckT4ZZXHgs-DOppMD,7054,0.5,4,smallsharpT,experiment,3,61,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,18,1,1
-MfckU4JmxXynJYjGxkC,1050,0.5,2,smalldotT,experiment,3,62,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfckVDIeIuYrz6EvmFZ,2657,0.5,8,smallsharpT,experiment,3,63,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfckWFwx4uT2EFQEFdO,1240,0.5,6,smalldotT,experiment,3,64,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfckX5f10eWeco_i1zE,1422,0.5,1,smallsharpT,experiment,3,65,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,6,1,1
-MfckXwRzsItP8h0XoIt,1425,0.5,1,smalldotT,experiment,3,66,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfckZQ9ijCu1PGfrFRx,3035,0.5,8,smalldotT,experiment,3,67,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,2,,12,0,1
-Mfck_sRjzxSBJtKy9YW,2951,0.5,11,smalldotT,experiment,3,68,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfckatvyRiEx-HKvb4o,1165,0.5,4,smalldotT,experiment,3,69,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,4,,6,0,1
-MfckbyIQyHmneBxuuM2,1358,0.5,3,smalldotT,experiment,3,70,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,5,,12,0,1
-MfckdcgzvWIyAij3nUY,3778,0.5,7,smalldotT,experiment,3,71,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,6,,18,0,1
-Mfckf6wfZztYXRAxJ-Z,3072,0.5,2,smallsharpT,experiment,3,72,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,18,1,1
-MfckgKZ55W4MAHgWMkR,1948,0.5,5,smalldotT,experiment,3,73,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-Mfckh_wOmOJa05mdBG5,2118,0.5,5,smalldotT,experiment,3,74,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,2,,6,0,1
-MfckimBNK13Q7FivL42,1861,0.5,2,smallsharpT,experiment,3,75,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfckjnwXvsfYIJgbQRd,2188,0.5,0,smalldotT,experiment,3,76,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfckkiZHb05i6SWzlSW,1735,0.5,0,smalldotT,experiment,3,77,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfckmzwsQUrMsYyAihH,6292,0.5,16,smallsharpT,experiment,3,78,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfckoDBwx_tGFf34gSh,1986,0.5,2,smallsharpT,experiment,3,79,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfckpIZ25CHueuDKOKq,1408,0.5,2,smalldotT,experiment,3,80,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfckqlS1UW98_HUeWUc,3990,0.5,9,smallsharpT,experiment,3,81,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfckseZwRp5XUy5wHNr,4733,0.5,16,smallsharpT,experiment,3,82,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfckuDRx1uSZEctafl0,4377,0.5,9,smalldotT,experiment,3,83,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfckvMQ4SwMRhyfFFXD,2659,0.5,9,smalldotT,experiment,3,84,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,12,0,1
-MfckwPpGJqHqlfdzVH-,2302,0.5,2,smallsharpT,experiment,3,85,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,6,1,1
-Mfckxgo6P4OFmegzDWR,2228,0.5,5,smallsharpT,experiment,3,86,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,18,0,1
-MfckydZx2RtWrULNcex,1878,0.5,4,smalldotT,experiment,3,87,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-Mfcl-3_BaBEMLNFGsEF,2808,0.5,2,smalldotT,experiment,3,88,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,18,0,1
-Mfcl0GJf0rYzdZWdFco,1881,0.5,5,smallsharpT,experiment,3,89,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,6,1,1
-Mfcl21RVo2TrZaEVh6o,4223,0.5,3,smalldotT,experiment,3,90,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,18,1,1
-Mfcl3ZZKpo_XXNS0bOz,3255,0.5,2,smallsharpT,experiment,3,91,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,12,1,1
-Mfcl4d3HgoUhJcidgY4,2365,0.5,0,smallsharpT,experiment,3,92,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,18,0,1
-Mfcl5kK2XPkRhJC5jKp,1540,0.5,0,smalldotT,experiment,3,93,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-Mfcl77R1x8t1h2tUPIn,2611,0.5,9,smallsharpT,experiment,3,94,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-Mfcl8_g8Bj-lCRJPZUb,2948,0.5,3,smalldotT,experiment,3,95,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfclA3ohyuxzk1wak_E,3068,0.5,6,smallsharpT,experiment,3,96,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfclC5RIpTm5bmwpd_N,5278,0.5,9,smallsharpT,experiment,3,97,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfclDKwL4ZK00okSZaI,2071,0.5,14,smalldotT,experiment,3,98,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfclEYBqX2U0Aa8_HId,1934,0.5,1,smallsharpT,experiment,3,99,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfclG2wb1iYad70VSgL,3158,0.5,9,smallsharpT,experiment,3,100,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfclH1RZIg0-iLbjzBr,1985,0.5,5,smallsharpT,experiment,3,101,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,3,,6,0,1
-MfclIWYEz-O0HHWSbNt,4067,0.5,6,smalldotT,experiment,3,102,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfclJZKGg_hVSCX5aeH,1259,0.5,1,smallsharpT,experiment,3,103,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfclL6Rs4ef0cxO7MAI,3324,0.5,5,smallsharpT,experiment,3,104,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfclMJZ-W9Y0FhlklWh,1925,0.5,0,smalldotT,experiment,3,105,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfclNUr-K3_3Fdc970p,1787,0.5,5,smallsharpT,experiment,3,106,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfclOswF6eCDev3TTQV,3684,0.5,13,smallsharpT,experiment,3,107,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,18,0,1
-MfclQ23aa5XloL46wou,1721,0.5,4,smalldotT,experiment,3,108,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfclREnQPhqdHZaY-6_,1892,0.5,6,smalldotT,experiment,3,109,0,,1,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfclT3oLPeJHWRhwD2D,4466,0.5,10,smallsharpT,experiment,3,110,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,12,1,1
-MfclWFUjQhqWryLGUZT,10004,0.5,10,smalldotT,experiment,3,111,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfclYE3h3-L4ytktuA-,5079,0.5,16,smallsharpT,experiment,3,112,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,18,1,1
-MfclZ_AGXrjzAlYDZrZ,2494,0.5,5,smalldotT,experiment,3,113,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,6,1,1
-Mfclb23dUDSckKXHbzc,7078,0.5,11,smallsharpT,experiment,3,114,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-Mfcld0F6GijLltWZoQ1,6061,0.5,11,smallsharpT,experiment,3,115,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,18,0,1
-MfcleQwgAhv-RizIC1U,2798,0.5,13,smallsharpT,experiment,3,116,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,3,,18,0,1
-MfclfbgByPfaQFyubr1,2835,0.5,11,smallsharpT,experiment,3,117,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,4,,18,0,1
-Mfclh6gl8F8IrGFkm84,3118,0.5,5,smalldotT,experiment,3,118,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfcliCgBnPGIVU6fw3u,1451,0.5,3,smalldotT,experiment,3,119,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,2,,6,0,1
-MfcljWneuDm-0uoa1ah,2357,0.5,9,smallsharpT,experiment,3,120,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,12,1,1
-Mfclk_YQIY5ZGA3M3hr,1311,0.5,7,smalldotT,experiment,3,121,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfcllcB9dUuGYXq9-3N,1233,0.5,12,smalldotT,experiment,3,122,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfclnBBaDCxsSssqHoI,3380,0.5,5,smallsharpT,experiment,3,123,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,12,1,1
-Mfclo6RrhxlomVBH0Hz,1778,0.5,1,smallsharpT,experiment,3,124,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,2,,6,0,1
-Mfclp9YjQMWRtpsFnAg,1266,0.5,2,smalldotT,experiment,3,125,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfclqIY9qtG0eygRtNa,1646,0.5,5,smallsharpT,experiment,3,126,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfclrmBi4e1peeRP_lE,3023,0.5,3,smalldotT,experiment,3,127,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfcltGYhgFHsG7fYj43,4082,0.5,9,smallsharpT,experiment,3,128,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfcluYRxzU_ZGyqQfjx,3226,0.5,1,smallsharpT,experiment,3,129,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,18,0,1
-Mfclvix0K_7pkhNBB1H,1806,0.5,9,smallsharpT,experiment,3,130,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,3,,18,0,1
-Mfcly0wBMiTN0QXjFNU,6383,0.5,3,smalldotT,experiment,3,131,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfclzV35Jw1AsKFhvFy,3002,0.5,1,smallsharpT,experiment,3,132,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smalldotT,1,,6,1,1
-Mfcm-zo4FPJ1ssNwiTs,3108,0.5,0,smallsharpT,experiment,3,133,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,2,,18,0,1
-Mfcm16w1P71TdU5wn7-,2598,0.5,11,smalldotT,experiment,3,134,0,,0,smallSharp_and_smallDot,A3BUWQ5C39GRQC,0,,ArrowRight,smallsharpT,1,,18,1,1
